Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011397 | lrm: 1.00 | dt: 8587ms | tok/sec: 15,264 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.154491 | lrm: 1.00 | dt: 236ms | tok/sec: 554,318 | mfu: 13.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.980862 | lrm: 1.00 | dt: 240ms | tok/sec: 547,182 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.574509 | lrm: 1.00 | dt: 237ms | tok/sec: 552,516 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.280329 | lrm: 1.00 | dt: 240ms | tok/sec: 547,070 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.949005 | lrm: 1.00 | dt: 238ms | tok/sec: 549,616 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.657879 | lrm: 1.00 | dt: 240ms | tok/sec: 546,875 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.415206 | lrm: 1.00 | dt: 239ms | tok/sec: 548,721 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.210602 | lrm: 1.00 | dt: 240ms | tok/sec: 547,037 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.032731 | lrm: 1.00 | dt: 240ms | tok/sec: 545,177 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.873997 | lrm: 1.00 | dt: 239ms | tok/sec: 549,526 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.732649 | lrm: 1.00 | dt: 239ms | tok/sec: 548,959 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.611961 | lrm: 1.00 | dt: 240ms | tok/sec: 545,709 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.505329 | lrm: 1.00 | dt: 241ms | tok/sec: 543,937 | mfu: 13.1% | epoch: 1 | remaining: 299s    
step 00633 (50.2%) | loss: 3.252113 | lrm: 1.00 | dt: 241ms | tok/sec: 543,456 | mfu: 13.1% | epoch: 1 | remaining: 149s    
step 00634 (50.3%) | loss: 3.250049 | lrm: 0.99 | dt: 243ms | tok/sec: 538,706 | mfu: 13.0% | epoch: 1 | remaining: 149s    
step 00635 (50.3%) | loss: 3.251536 | lrm: 0.99 | dt: 244ms | tok/sec: 537,642 | mfu: 13.0% | epoch: 1 | remaining: 149s    
step 00636 (50.4%) | loss: 3.252031 | lrm: 0.99 | dt: 243ms | tok/sec: 538,898 | mfu: 13.0% | epoch: 1 | remaining: 148s    
step 00637 (50.5%) | loss: 3.254364 | lrm: 0.99 | dt: 241ms | tok/sec: 543,161 | mfu: 13.1% | epoch: 1 | remaining: 148s    
step 00638 (50.6%) | loss: 3.252920 | lrm: 0.99 | dt: 242ms | tok/sec: 541,090 | mfu: 13.1% | epoch: 1 | remaining: 148s    
step 00639 (50.7%) | loss: 3.251634 | lrm: 0.99 | dt: 244ms | tok/sec: 537,522 | mfu: 13.0% | epoch: 1 | remaining: 148s    
step 00640 (50.7%) | loss: 3.248506 | lrm: 0.99 | dt: 242ms | tok/sec: 541,327 | mfu: 13.1% | epoch: 1 | remaining: 148s    
step 00641 (50.8%) | loss: 3.244323 | lrm: 0.98 | dt: 243ms | tok/sec: 538,587 | mfu: 13.0% | epoch: 1 | remaining: 147s    
step 00642 (50.9%) | loss: 3.239996 | lrm: 0.98 | dt: 241ms | tok/sec: 543,035 | mfu: 13.1% | epoch: 1 | remaining: 147s    
step 00643 (51.0%) | loss: 3.239489 | lrm: 0.98 | dt: 243ms | tok/sec: 540,022 | mfu: 13.0% | epoch: 1 | remaining: 147s    
step 00644 (51.1%) | loss: 3.240434 | lrm: 0.98 | dt: 243ms | tok/sec: 539,536 | mfu: 13.0% | epoch: 1 | remaining: 147s    
step 00645 (51.2%) | loss: 3.244646 | lrm: 0.98 | dt: 244ms | tok/sec: 538,100 | mfu: 13.0% | epoch: 1 | remaining: 146s    
step 00646 (51.2%) | loss: 3.240902 | lrm: 0.98 | dt: 243ms | tok/sec: 539,602 | mfu: 13.0% | epoch: 1 | remaining: 146s    
step 00647 (51.3%) | loss: 3.241274 | lrm: 0.97 | dt: 243ms | tok/sec: 539,760 | mfu: 13.0% | epoch: 1 | remaining: 146s    
step 00648 (51.4%) | loss: 3.239879 | lrm: 0.97 | dt: 243ms | tok/sec: 538,656 | mfu: 13.0% | epoch: 1 | remaining: 146s    
step 00649 (51.5%) | loss: 3.242162 | lrm: 0.97 | dt: 242ms | tok/sec: 542,509 | mfu: 13.1% | epoch: 1 | remaining: 145s    
step 00650 (51.6%) | loss: 3.238270 | lrm: 0.97 | dt: 244ms | tok/sec: 537,577 | mfu: 13.0% | epoch: 1 | remaining: 145s    
step 00651 (51.6%) | loss: 3.240056 | lrm: 0.97 | dt: 243ms | tok/sec: 538,433 | mfu: 13.0% | epoch: 1 | remaining: 145s    
step 00652 (51.7%) | loss: 3.244558 | lrm: 0.97 | dt: 243ms | tok/sec: 540,374 | mfu: 13.1% | epoch: 1 | remaining: 145s    
step 00653 (51.8%) | loss: 3.247121 | lrm: 0.96 | dt: 242ms | tok/sec: 540,680 | mfu: 13.1% | epoch: 1 | remaining: 144s    
step 00654 (51.9%) | loss: 3.248441 | lrm: 0.96 | dt: 243ms | tok/sec: 540,276 | mfu: 13.1% | epoch: 1 | remaining: 144s    
step 00655 (52.0%) | loss: 3.241651 | lrm: 0.96 | dt: 244ms | tok/sec: 537,183 | mfu: 13.0% | epoch: 1 | remaining: 144s    
step 00656 (52.0%) | loss: 3.234609 | lrm: 0.96 | dt: 243ms | tok/sec: 538,390 | mfu: 13.0% | epoch: 1 | remaining: 144s    
step 00657 (52.1%) | loss: 3.236003 | lrm: 0.96 | dt: 242ms | tok/sec: 540,531 | mfu: 13.1% | epoch: 1 | remaining: 143s    
step 00658 (52.2%) | loss: 3.236603 | lrm: 0.96 | dt: 242ms | tok/sec: 541,804 | mfu: 13.1% | epoch: 1 | remaining: 143s    
step 00659 (52.3%) | loss: 3.236985 | lrm: 0.95 | dt: 243ms | tok/sec: 540,270 | mfu: 13.1% | epoch: 1 | remaining: 143s    
step 00660 (52.4%) | loss: 3.240566 | lrm: 0.95 | dt: 244ms | tok/sec: 537,883 | mfu: 13.0% | epoch: 1 | remaining: 143s    
step 00661 (52.4%) | loss: 3.241168 | lrm: 0.95 | dt: 243ms | tok/sec: 539,527 | mfu: 13.0% | epoch: 1 | remaining: 142s    
step 00662 (52.5%) | loss: 3.239698 | lrm: 0.95 | dt: 242ms | tok/sec: 541,072 | mfu: 13.1% | epoch: 1 | remaining: 142s    
step 00663 (52.6%) | loss: 3.235135 | lrm: 0.95 | dt: 243ms | tok/sec: 540,229 | mfu: 13.1% | epoch: 1 | remaining: 142s    
step 00664 (52.7%) | loss: 3.241949 | lrm: 0.95 | dt: 243ms | tok/sec: 539,665 | mfu: 13.0% | epoch: 1 | remaining: 142s    
step 00665 (52.8%) | loss: 3.236580 | lrm: 0.94 | dt: 243ms | tok/sec: 539,714 | mfu: 13.0% | epoch: 1 | remaining: 141s    
step 00666 (52.9%) | loss: 3.235519 | lrm: 0.94 | dt: 243ms | tok/sec: 539,385 | mfu: 13.0% | epoch: 1 | remaining: 141s    
step 00667 (52.9%) | loss: 3.234942 | lrm: 0.94 | dt: 243ms | tok/sec: 539,028 | mfu: 13.0% | epoch: 1 | remaining: 141s    
step 00668 (53.0%) | loss: 3.234331 | lrm: 0.94 | dt: 242ms | tok/sec: 541,324 | mfu: 13.1% | epoch: 1 | remaining: 141s    
step 00669 (53.1%) | loss: 3.233002 | lrm: 0.94 | dt: 243ms | tok/sec: 538,728 | mfu: 13.0% | epoch: 1 | remaining: 140s    
step 00670 (53.2%) | loss: 3.232844 | lrm: 0.94 | dt: 243ms | tok/sec: 539,458 | mfu: 13.0% | epoch: 1 | remaining: 140s    
step 00671 (53.3%) | loss: 3.232897 | lrm: 0.93 | dt: 244ms | tok/sec: 536,084 | mfu: 13.0% | epoch: 1 | remaining: 140s    
step 00672 (53.3%) | loss: 3.233643 | lrm: 0.93 | dt: 242ms | tok/sec: 542,428 | mfu: 13.1% | epoch: 1 | remaining: 140s    
step 00673 (53.4%) | loss: 3.230297 | lrm: 0.93 | dt: 242ms | tok/sec: 541,782 | mfu: 13.1% | epoch: 1 | remaining: 140s    
step 00674 (53.5%) | loss: 3.234680 | lrm: 0.93 | dt: 243ms | tok/sec: 540,062 | mfu: 13.0% | epoch: 1 | remaining: 139s    
step 00675 (53.6%) | loss: 3.234057 | lrm: 0.93 | dt: 243ms | tok/sec: 538,978 | mfu: 13.0% | epoch: 1 | remaining: 139s    
step 00676 (53.7%) | loss: 3.232024 | lrm: 0.93 | dt: 242ms | tok/sec: 541,088 | mfu: 13.1% | epoch: 1 | remaining: 139s    
step 00677 (53.7%) | loss: 3.233691 | lrm: 0.93 | dt: 242ms | tok/sec: 542,099 | mfu: 13.1% | epoch: 1 | remaining: 139s    
step 00678 (53.8%) | loss: 3.241545 | lrm: 0.92 | dt: 242ms | tok/sec: 540,898 | mfu: 13.1% | epoch: 1 | remaining: 138s    
step 00679 (53.9%) | loss: 3.244189 | lrm: 0.92 | dt: 245ms | tok/sec: 535,278 | mfu: 12.9% | epoch: 1 | remaining: 138s    
step 00680 (54.0%) | loss: 3.241540 | lrm: 0.92 | dt: 241ms | tok/sec: 543,678 | mfu: 13.1% | epoch: 1 | remaining: 138s    
step 00681 (54.1%) | loss: 3.236095 | lrm: 0.92 | dt: 242ms | tok/sec: 542,122 | mfu: 13.1% | epoch: 1 | remaining: 138s    
step 00682 (54.1%) | loss: 3.240776 | lrm: 0.92 | dt: 241ms | tok/sec: 543,262 | mfu: 13.1% | epoch: 1 | remaining: 137s    
step 00683 (54.2%) | loss: 3.242419 | lrm: 0.92 | dt: 244ms | tok/sec: 537,261 | mfu: 13.0% | epoch: 1 | remaining: 137s    
step 00684 (54.3%) | loss: 3.235753 | lrm: 0.91 | dt: 242ms | tok/sec: 541,716 | mfu: 13.1% | epoch: 1 | remaining: 137s    
step 00685 (54.4%) | loss: 3.230509 | lrm: 0.91 | dt: 241ms | tok/sec: 542,924 | mfu: 13.1% | epoch: 1 | remaining: 137s    
step 00686 (54.5%) | loss: 3.230669 | lrm: 0.91 | dt: 242ms | tok/sec: 541,119 | mfu: 13.1% | epoch: 1 | remaining: 136s    
step 00687 (54.5%) | loss: 3.223963 | lrm: 0.91 | dt: 243ms | tok/sec: 539,534 | mfu: 13.0% | epoch: 1 | remaining: 136s    
step 00688 (54.6%) | loss: 3.228512 | lrm: 0.91 | dt: 243ms | tok/sec: 539,817 | mfu: 13.0% | epoch: 1 | remaining: 136s    
step 00689 (54.7%) | loss: 3.224835 | lrm: 0.91 | dt: 243ms | tok/sec: 539,517 | mfu: 13.0% | epoch: 1 | remaining: 136s    
step 00690 (54.8%) | loss: 3.227992 | lrm: 0.90 | dt: 243ms | tok/sec: 540,272 | mfu: 13.1% | epoch: 1 | remaining: 135s    
step 00691 (54.9%) | loss: 3.230679 | lrm: 0.90 | dt: 243ms | tok/sec: 539,116 | mfu: 13.0% | epoch: 1 | remaining: 135s    
step 00692 (55.0%) | loss: 3.231666 | lrm: 0.90 | dt: 241ms | tok/sec: 542,781 | mfu: 13.1% | epoch: 1 | remaining: 135s    
step 00693 (55.0%) | loss: 3.231141 | lrm: 0.90 | dt: 242ms | tok/sec: 541,307 | mfu: 13.1% | epoch: 1 | remaining: 135s    
step 00694 (55.1%) | loss: 3.231753 | lrm: 0.90 | dt: 243ms | tok/sec: 540,022 | mfu: 13.0% | epoch: 1 | remaining: 134s    
step 00695 (55.2%) | loss: 3.230061 | lrm: 0.90 | dt: 243ms | tok/sec: 538,757 | mfu: 13.0% | epoch: 1 | remaining: 134s    
step 00696 (55.3%) | loss: 3.223656 | lrm: 0.89 | dt: 242ms | tok/sec: 542,109 | mfu: 13.1% | epoch: 1 | remaining: 134s    
step 00697 (55.4%) | loss: 3.225411 | lrm: 0.89 | dt: 242ms | tok/sec: 541,836 | mfu: 13.1% | epoch: 1 | remaining: 134s    
step 00698 (55.4%) | loss: 3.220944 | lrm: 0.89 | dt: 242ms | tok/sec: 540,573 | mfu: 13.1% | epoch: 1 | remaining: 133s    
step 00699 (55.5%) | loss: 3.222122 | lrm: 0.89 | dt: 242ms | tok/sec: 541,612 | mfu: 13.1% | epoch: 1 | remaining: 133s    
step 00700 (55.6%) | loss: 3.223643 | lrm: 0.89 | dt: 243ms | tok/sec: 538,322 | mfu: 13.0% | epoch: 1 | remaining: 133s    
step 00701 (55.7%) | loss: 3.223041 | lrm: 0.89 | dt: 242ms | tok/sec: 540,879 | mfu: 13.1% | epoch: 1 | remaining: 133s    
step 00702 (55.8%) | loss: 3.221299 | lrm: 0.88 | dt: 243ms | tok/sec: 539,282 | mfu: 13.0% | epoch: 1 | remaining: 132s    
step 00703 (55.8%) | loss: 3.210466 | lrm: 0.88 | dt: 241ms | tok/sec: 544,923 | mfu: 13.2% | epoch: 1 | remaining: 132s    
step 00704 (55.9%) | loss: 3.209176 | lrm: 0.88 | dt: 243ms | tok/sec: 539,686 | mfu: 13.0% | epoch: 1 | remaining: 132s    
step 00705 (56.0%) | loss: 3.207573 | lrm: 0.88 | dt: 243ms | tok/sec: 538,337 | mfu: 13.0% | epoch: 1 | remaining: 132s    
step 00706 (56.1%) | loss: 3.218326 | lrm: 0.88 | dt: 243ms | tok/sec: 539,406 | mfu: 13.0% | epoch: 1 | remaining: 132s    
step 00707 (56.2%) | loss: 3.218202 | lrm: 0.88 | dt: 242ms | tok/sec: 542,579 | mfu: 13.1% | epoch: 1 | remaining: 131s    
step 00708 (56.2%) | loss: 3.219591 | lrm: 0.88 | dt: 241ms | tok/sec: 543,916 | mfu: 13.1% | epoch: 1 | remaining: 131s    
step 00709 (56.3%) | loss: 3.217602 | lrm: 0.87 | dt: 244ms | tok/sec: 537,995 | mfu: 13.0% | epoch: 1 | remaining: 131s    
step 00710 (56.4%) | loss: 3.211744 | lrm: 0.87 | dt: 243ms | tok/sec: 540,344 | mfu: 13.1% | epoch: 1 | remaining: 131s    
step 00711 (56.5%) | loss: 3.201367 | lrm: 0.87 | dt: 242ms | tok/sec: 540,811 | mfu: 13.1% | epoch: 1 | remaining: 130s    
step 00712 (56.6%) | loss: 3.203123 | lrm: 0.87 | dt: 241ms | tok/sec: 542,854 | mfu: 13.1% | epoch: 1 | remaining: 130s    
step 00713 (56.6%) | loss: 3.202295 | lrm: 0.87 | dt: 243ms | tok/sec: 539,512 | mfu: 13.0% | epoch: 1 | remaining: 130s    
step 00714 (56.7%) | loss: 3.197498 | lrm: 0.87 | dt: 242ms | tok/sec: 540,645 | mfu: 13.1% | epoch: 1 | remaining: 130s    
step 00715 (56.8%) | loss: 3.201594 | lrm: 0.86 | dt: 242ms | tok/sec: 541,601 | mfu: 13.1% | epoch: 1 | remaining: 129s    
step 00716 (56.9%) | loss: 3.207160 | lrm: 0.86 | dt: 242ms | tok/sec: 542,638 | mfu: 13.1% | epoch: 1 | remaining: 129s    
step 00717 (57.0%) | loss: 3.206028 | lrm: 0.86 | dt: 243ms | tok/sec: 540,247 | mfu: 13.1% | epoch: 1 | remaining: 129s    
step 00718 (57.1%) | loss: 3.208466 | lrm: 0.86 | dt: 244ms | tok/sec: 536,648 | mfu: 13.0% | epoch: 1 | remaining: 129s    
step 00719 (57.1%) | loss: 3.203909 | lrm: 0.86 | dt: 242ms | tok/sec: 541,203 | mfu: 13.1% | epoch: 1 | remaining: 128s    
step 00720 (57.2%) | loss: 3.203926 | lrm: 0.86 | dt: 241ms | tok/sec: 543,084 | mfu: 13.1% | epoch: 1 | remaining: 128s    
step 00721 (57.3%) | loss: 3.200756 | lrm: 0.85 | dt: 242ms | tok/sec: 540,943 | mfu: 13.1% | epoch: 1 | remaining: 128s    
step 00722 (57.4%) | loss: 3.193461 | lrm: 0.85 | dt: 244ms | tok/sec: 537,317 | mfu: 13.0% | epoch: 1 | remaining: 128s    
step 00723 (57.5%) | loss: 3.187469 | lrm: 0.85 | dt: 242ms | tok/sec: 541,542 | mfu: 13.1% | epoch: 1 | remaining: 127s    
step 00724 (57.5%) | loss: 3.191439 | lrm: 0.85 | dt: 242ms | tok/sec: 541,381 | mfu: 13.1% | epoch: 1 | remaining: 127s    
step 00725 (57.6%) | loss: 3.190869 | lrm: 0.85 | dt: 243ms | tok/sec: 539,731 | mfu: 13.0% | epoch: 1 | remaining: 127s    
step 00726 (57.7%) | loss: 3.183933 | lrm: 0.85 | dt: 243ms | tok/sec: 538,773 | mfu: 13.0% | epoch: 1 | remaining: 127s    
step 00727 (57.8%) | loss: 3.185663 | lrm: 0.84 | dt: 242ms | tok/sec: 542,365 | mfu: 13.1% | epoch: 1 | remaining: 126s    
step 00728 (57.9%) | loss: 3.184476 | lrm: 0.84 | dt: 242ms | tok/sec: 541,305 | mfu: 13.1% | epoch: 1 | remaining: 126s    
step 00729 (57.9%) | loss: 3.182683 | lrm: 0.84 | dt: 244ms | tok/sec: 537,607 | mfu: 13.0% | epoch: 1 | remaining: 126s    
step 00730 (58.0%) | loss: 3.186042 | lrm: 0.84 | dt: 243ms | tok/sec: 540,241 | mfu: 13.1% | epoch: 1 | remaining: 126s    
step 00731 (58.1%) | loss: 3.186445 | lrm: 0.84 | dt: 243ms | tok/sec: 539,838 | mfu: 13.0% | epoch: 1 | remaining: 125s    
step 00732 (58.2%) | loss: 3.180761 | lrm: 0.84 | dt: 242ms | tok/sec: 542,679 | mfu: 13.1% | epoch: 1 | remaining: 125s    
step 00733 (58.3%) | loss: 3.176232 | lrm: 0.83 | dt: 244ms | tok/sec: 536,514 | mfu: 13.0% | epoch: 1 | remaining: 125s    
step 00734 (58.3%) | loss: 3.182195 | lrm: 0.83 | dt: 243ms | tok/sec: 539,888 | mfu: 13.0% | epoch: 1 | remaining: 125s    
step 00735 (58.4%) | loss: 3.178788 | lrm: 0.83 | dt: 242ms | tok/sec: 542,464 | mfu: 13.1% | epoch: 1 | remaining: 124s    
step 00736 (58.5%) | loss: 3.176528 | lrm: 0.83 | dt: 243ms | tok/sec: 539,481 | mfu: 13.0% | epoch: 1 | remaining: 124s    
step 00737 (58.6%) | loss: 3.170805 | lrm: 0.83 | dt: 242ms | tok/sec: 540,816 | mfu: 13.1% | epoch: 1 | remaining: 124s    
step 00738 (58.7%) | loss: 3.164747 | lrm: 0.83 | dt: 244ms | tok/sec: 537,135 | mfu: 13.0% | epoch: 1 | remaining: 124s    
step 00739 (58.8%) | loss: 3.161068 | lrm: 0.82 | dt: 243ms | tok/sec: 539,692 | mfu: 13.0% | epoch: 1 | remaining: 124s    
step 00740 (58.8%) | loss: 3.159299 | lrm: 0.82 | dt: 242ms | tok/sec: 542,505 | mfu: 13.1% | epoch: 1 | remaining: 123s    
step 00741 (58.9%) | loss: 3.166707 | lrm: 0.82 | dt: 243ms | tok/sec: 539,485 | mfu: 13.0% | epoch: 1 | remaining: 123s    
step 00742 (59.0%) | loss: 3.173062 | lrm: 0.82 | dt: 242ms | tok/sec: 541,757 | mfu: 13.1% | epoch: 1 | remaining: 123s    
step 00743 (59.1%) | loss: 3.175041 | lrm: 0.82 | dt: 243ms | tok/sec: 539,365 | mfu: 13.0% | epoch: 1 | remaining: 123s    
step 00744 (59.2%) | loss: 3.173172 | lrm: 0.82 | dt: 242ms | tok/sec: 540,857 | mfu: 13.1% | epoch: 1 | remaining: 122s    
step 00745 (59.2%) | loss: 3.171351 | lrm: 0.82 | dt: 243ms | tok/sec: 539,625 | mfu: 13.0% | epoch: 1 | remaining: 122s    
step 00746 (59.3%) | loss: 3.170554 | lrm: 0.81 | dt: 243ms | tok/sec: 539,004 | mfu: 13.0% | epoch: 1 | remaining: 122s    
step 00747 (59.4%) | loss: 3.171106 | lrm: 0.81 | dt: 242ms | tok/sec: 542,429 | mfu: 13.1% | epoch: 1 | remaining: 122s    
step 00748 (59.5%) | loss: 3.171786 | lrm: 0.81 | dt: 243ms | tok/sec: 540,277 | mfu: 13.1% | epoch: 1 | remaining: 121s    
step 00749 (59.6%) | loss: 3.164247 | lrm: 0.81 | dt: 243ms | tok/sec: 539,161 | mfu: 13.0% | epoch: 1 | remaining: 121s    
step 00750 (59.6%) | loss: 3.166751 | lrm: 0.81 | dt: 243ms | tok/sec: 539,605 | mfu: 13.0% | epoch: 1 | remaining: 121s    
step 00751 (59.7%) | loss: 3.159420 | lrm: 0.81 | dt: 243ms | tok/sec: 540,121 | mfu: 13.1% | epoch: 1 | remaining: 121s    
step 00752 (59.8%) | loss: 3.162428 | lrm: 0.80 | dt: 241ms | tok/sec: 543,592 | mfu: 13.1% | epoch: 1 | remaining: 120s    
step 00753 (59.9%) | loss: 3.158121 | lrm: 0.80 | dt: 243ms | tok/sec: 539,109 | mfu: 13.0% | epoch: 1 | remaining: 120s    
step 00754 (60.0%) | loss: 3.158603 | lrm: 0.80 | dt: 243ms | tok/sec: 539,417 | mfu: 13.0% | epoch: 1 | remaining: 120s    
step 00755 (60.0%) | loss: 3.152538 | lrm: 0.80 | dt: 243ms | tok/sec: 540,270 | mfu: 13.1% | epoch: 1 | remaining: 120s    
step 00756 (60.1%) | loss: 3.154589 | lrm: 0.80 | dt: 243ms | tok/sec: 540,279 | mfu: 13.1% | epoch: 1 | remaining: 119s    
step 00757 (60.2%) | loss: 3.158279 | lrm: 0.80 | dt: 242ms | tok/sec: 541,196 | mfu: 13.1% | epoch: 1 | remaining: 119s    
step 00758 (60.3%) | loss: 3.162858 | lrm: 0.79 | dt: 243ms | tok/sec: 540,009 | mfu: 13.0% | epoch: 1 | remaining: 119s    
step 00759 (60.4%) | loss: 3.172224 | lrm: 0.79 | dt: 243ms | tok/sec: 538,434 | mfu: 13.0% | epoch: 1 | remaining: 119s    
step 00760 (60.5%) | loss: 3.172031 | lrm: 0.79 | dt: 242ms | tok/sec: 541,319 | mfu: 13.1% | epoch: 1 | remaining: 118s    
step 00761 (60.5%) | loss: 3.169725 | lrm: 0.79 | dt: 243ms | tok/sec: 539,357 | mfu: 13.0% | epoch: 1 | remaining: 118s    
step 00762 (60.6%) | loss: 3.174283 | lrm: 0.79 | dt: 241ms | tok/sec: 543,315 | mfu: 13.1% | epoch: 1 | remaining: 118s    
step 00763 (60.7%) | loss: 3.173888 | lrm: 0.79 | dt: 244ms | tok/sec: 537,035 | mfu: 13.0% | epoch: 1 | remaining: 118s    
step 00764 (60.8%) | loss: 3.176271 | lrm: 0.78 | dt: 242ms | tok/sec: 540,874 | mfu: 13.1% | epoch: 1 | remaining: 117s    
step 00765 (60.9%) | loss: 3.174237 | lrm: 0.78 | dt: 243ms | tok/sec: 540,225 | mfu: 13.1% | epoch: 1 | remaining: 117s    
step 00766 (60.9%) | loss: 3.178992 | lrm: 0.78 | dt: 243ms | tok/sec: 540,216 | mfu: 13.1% | epoch: 1 | remaining: 117s    
step 00767 (61.0%) | loss: 3.175129 | lrm: 0.78 | dt: 243ms | tok/sec: 539,389 | mfu: 13.0% | epoch: 1 | remaining: 117s    
step 00768 (61.1%) | loss: 3.174479 | lrm: 0.78 | dt: 243ms | tok/sec: 538,841 | mfu: 13.0% | epoch: 1 | remaining: 116s    
step 00769 (61.2%) | loss: 3.177219 | lrm: 0.78 | dt: 241ms | tok/sec: 543,981 | mfu: 13.1% | epoch: 1 | remaining: 116s    
step 00770 (61.3%) | loss: 3.175101 | lrm: 0.77 | dt: 242ms | tok/sec: 541,517 | mfu: 13.1% | epoch: 1 | remaining: 116s    
step 00771 (61.3%) | loss: 3.175438 | lrm: 0.77 | dt: 240ms | tok/sec: 545,690 | mfu: 13.2% | epoch: 1 | remaining: 116s    
step 00772 (61.4%) | loss: 3.166530 | lrm: 0.77 | dt: 241ms | tok/sec: 542,770 | mfu: 13.1% | epoch: 1 | remaining: 115s    
step 00773 (61.5%) | loss: 3.165222 | lrm: 0.77 | dt: 241ms | tok/sec: 543,301 | mfu: 13.1% | epoch: 1 | remaining: 115s    
step 00774 (61.6%) | loss: 3.162862 | lrm: 0.77 | dt: 242ms | tok/sec: 542,320 | mfu: 13.1% | epoch: 1 | remaining: 115s    
step 00775 (61.7%) | loss: 3.167030 | lrm: 0.77 | dt: 241ms | tok/sec: 542,934 | mfu: 13.1% | epoch: 1 | remaining: 115s    
step 00776 (61.7%) | loss: 3.162266 | lrm: 0.77 | dt: 244ms | tok/sec: 538,165 | mfu: 13.0% | epoch: 1 | remaining: 115s    
step 00777 (61.8%) | loss: 3.159276 | lrm: 0.76 | dt: 242ms | tok/sec: 540,812 | mfu: 13.1% | epoch: 1 | remaining: 114s    
step 00778 (61.9%) | loss: 3.155491 | lrm: 0.76 | dt: 243ms | tok/sec: 539,593 | mfu: 13.0% | epoch: 1 | remaining: 114s    
step 00779 (62.0%) | loss: 3.149679 | lrm: 0.76 | dt: 243ms | tok/sec: 538,523 | mfu: 13.0% | epoch: 1 | remaining: 114s    
step 00780 (62.1%) | loss: 3.156851 | lrm: 0.76 | dt: 242ms | tok/sec: 541,002 | mfu: 13.1% | epoch: 1 | remaining: 114s    
step 00781 (62.1%) | loss: 3.154485 | lrm: 0.76 | dt: 243ms | tok/sec: 539,305 | mfu: 13.0% | epoch: 1 | remaining: 113s    
step 00782 (62.2%) | loss: 3.151534 | lrm: 0.76 | dt: 243ms | tok/sec: 540,279 | mfu: 13.1% | epoch: 1 | remaining: 113s    
step 00783 (62.3%) | loss: 3.156740 | lrm: 0.75 | dt: 243ms | tok/sec: 539,469 | mfu: 13.0% | epoch: 1 | remaining: 113s    
step 00784 (62.4%) | loss: 3.159131 | lrm: 0.75 | dt: 241ms | tok/sec: 544,828 | mfu: 13.2% | epoch: 1 | remaining: 113s    
step 00785 (62.5%) | loss: 3.153805 | lrm: 0.75 | dt: 242ms | tok/sec: 542,158 | mfu: 13.1% | epoch: 1 | remaining: 112s    
step 00786 (62.5%) | loss: 3.156740 | lrm: 0.75 | dt: 240ms | tok/sec: 545,201 | mfu: 13.2% | epoch: 1 | remaining: 112s    
step 00787 (62.6%) | loss: 3.157825 | lrm: 0.75 | dt: 243ms | tok/sec: 540,415 | mfu: 13.1% | epoch: 1 | remaining: 112s    
step 00788 (62.7%) | loss: 3.155747 | lrm: 0.75 | dt: 240ms | tok/sec: 545,655 | mfu: 13.2% | epoch: 1 | remaining: 112s    
step 00789 (62.8%) | loss: 3.156689 | lrm: 0.74 | dt: 242ms | tok/sec: 541,043 | mfu: 13.1% | epoch: 1 | remaining: 111s    
step 00790 (62.9%) | loss: 3.158048 | lrm: 0.74 | dt: 243ms | tok/sec: 539,695 | mfu: 13.0% | epoch: 1 | remaining: 111s    
step 00791 (63.0%) | loss: 3.156440 | lrm: 0.74 | dt: 243ms | tok/sec: 540,259 | mfu: 13.1% | epoch: 1 | remaining: 111s    
