Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
===
Beam search k=1, segment=20, cooldown=20
Seed: 42
Target steps: 1160
Effective total steps: 1160
Segment steps: 20
Cooldown steps: 20
Initial LR_MULTs: (0.5, 0.75, 1.0, 1.25, 1.5, 1.75, 2.0)
Child LR factors: (0.8, 1.0, 1.2)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_sizes': (256, 256, 256, 2048, 256, 256, 256, 2048)}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Device batch size: 64
Gradient accumulation steps: 1
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
---
Round 1/58: fixed steps 1-20, cooldown scoring steps 21-40
  candidate 1/7 | parent_step=0 | LR_MULT=0.5

    step 0001/1160 | LR_MULT 0.5 | loss 9.011397 | avg3 9.011397 | dt 10546ms | tok/sec 12,428 | mfu 0.3% | epoch 1    
    step 0009/1160 | LR_MULT 1.5 | loss 5.936725 | avg3 6.070416 | dt 232ms | tok/sec 565,581 | mfu 12.0% | epoch 1    
    step 0010/1160 | LR_MULT 1.5 | loss 5.861260 | avg3 5.952002 | dt 230ms | tok/sec 569,061 | mfu 12.1% | epoch 1    
    step 0011/1160 | LR_MULT 1.5 | loss 5.786302 | avg3 5.861429 | dt 230ms | tok/sec 569,962 | mfu 12.1% | epoch 1    
    step 0012/1160 | LR_MULT 1.5 | loss 5.718027 | avg3 5.788530 | dt 229ms | tok/sec 572,991 | mfu 12.2% | epoch 1    
    step 0013/1160 | LR_MULT 1.5 | loss 5.708306 | avg3 5.737545 | dt 229ms | tok/sec 571,144 | mfu 12.2% | epoch 1    
    step 0014/1160 | LR_MULT 1.5 | loss 5.674556 | avg3 5.700296 | dt 233ms | tok/sec 563,118 | mfu 12.0% | epoch 1    
    step 0015/1160 | LR_MULT 1.5 | loss 5.632108 | avg3 5.671657 | dt 229ms | tok/sec 572,859 | mfu 12.2% | epoch 1    
    step 0016/1160 | LR_MULT 1.5 | loss 5.652743 | avg3 5.653136 | dt 230ms | tok/sec 569,174 | mfu 12.1% | epoch 1    
    step 0017/1160 | LR_MULT 1.5 | loss 5.628549 | avg3 5.637800 | dt 229ms | tok/sec 573,363 | mfu 12.2% | epoch 1    
    step 0018/1160 | LR_MULT 1.5 | loss 5.552875 | avg3 5.611389 | dt 230ms | tok/sec 571,045 | mfu 12.2% | epoch 1    
    step 0019/1160 | LR_MULT 1.5 | loss 5.538722 | avg3 5.573382 | dt 230ms | tok/sec 568,899 | mfu 12.1% | epoch 1    
    step 0020/1160 | LR_MULT 1.5 | loss 5.518926 | avg3 5.536841 | dt 230ms | tok/sec 570,914 | mfu 12.2% | epoch 1    
    cooldown scoring | steps 21-40 | base LR_MULT=1.5

    step 0021/40 | LR_MULT 1.425 | loss 5.526832 | avg3 5.526832 | dt 225ms | tok/sec 582,697 | mfu 12.4% | epoch 1    
    step 0022/40 | LR_MULT 1.35 | loss 5.490939 | avg3 5.508885 | dt 230ms | tok/sec 570,777 | mfu 12.2% | epoch 1    
    step 0023/40 | LR_MULT 1.275 | loss 5.449785 | avg3 5.489185 | dt 228ms | tok/sec 575,362 | mfu 12.3% | epoch 1    
    step 0024/40 | LR_MULT 1.2 | loss 5.416645 | avg3 5.452456 | dt 231ms | tok/sec 566,368 | mfu 12.1% | epoch 1    
    step 0025/40 | LR_MULT 1.125 | loss 5.394014 | avg3 5.420148 | dt 231ms | tok/sec 567,161 | mfu 12.1% | epoch 1    
    step 0026/40 | LR_MULT 1.05 | loss 5.295655 | avg3 5.368771 | dt 228ms | tok/sec 574,107 | mfu 12.2% | epoch 1    
    step 0027/40 | LR_MULT 0.975 | loss 5.319947 | avg3 5.336539 | dt 229ms | tok/sec 573,228 | mfu 12.2% | epoch 1    
    step 0028/40 | LR_MULT 0.9 | loss 5.331451 | avg3 5.315684 | dt 231ms | tok/sec 568,574 | mfu 12.1% | epoch 1    
    step 0029/40 | LR_MULT 0.825 | loss 5.306165 | avg3 5.319188 | dt 230ms | tok/sec 570,625 | mfu 12.2% | epoch 1    
    step 0030/40 | LR_MULT 0.75 | loss 5.239817 | avg3 5.292478 | dt 231ms | tok/sec 566,688 | mfu 12.1% | epoch 1    
    step 0031/40 | LR_MULT 0.675 | loss 5.230734 | avg3 5.258905 | dt 229ms | tok/sec 572,579 | mfu 12.2% | epoch 1    
    step 0032/40 | LR_MULT 0.6 | loss 5.201581 | avg3 5.224044 | dt 229ms | tok/sec 572,563 | mfu 12.2% | epoch 1    
    step 0033/40 | LR_MULT 0.525 | loss 5.164556 | avg3 5.198957 | dt 230ms | tok/sec 570,186 | mfu 12.1% | epoch 1    
    step 0034/40 | LR_MULT 0.45 | loss 5.179703 | avg3 5.181946 | dt 231ms | tok/sec 567,860 | mfu 12.1% | epoch 1    
    step 0035/40 | LR_MULT 0.375 | loss 5.129635 | avg3 5.157964 | dt 230ms | tok/sec 569,128 | mfu 12.1% | epoch 1    
    step 0036/40 | LR_MULT 0.3 | loss 5.114294 | avg3 5.141211 | dt 230ms | tok/sec 569,610 | mfu 12.1% | epoch 1    
    step 0037/40 | LR_MULT 0.225 | loss 5.136254 | avg3 5.126728 | dt 228ms | tok/sec 575,072 | mfu 12.2% | epoch 1    
    step 0038/40 | LR_MULT 0.15 | loss 5.083418 | avg3 5.111322 | dt 231ms | tok/sec 568,503 | mfu 12.1% | epoch 1    
    step 0039/40 | LR_MULT 0.075 | loss 5.095760 | avg3 5.105144 | dt 230ms | tok/sec 568,655 | mfu 12.1% | epoch 1    
    step 0040/40 | LR_MULT 0 | loss 5.082267 | avg3 5.087149 | dt 229ms | tok/sec 573,130 | mfu 12.2% | epoch 1    
    avg_loss=5.087149 | kept
  candidate 6/7 | parent_step=0 | LR_MULT=1.75

    step 0001/1160 | LR_MULT 1.75 | loss 9.011397 | avg3 9.011397 | dt 214ms | tok/sec 613,154 | mfu 13.1% | epoch 1    
    step 0002/1160 | LR_MULT 1.75 | loss 9.376301 | avg3 9.193849 | dt 227ms | tok/sec 577,758 | mfu 12.3% | epoch 1    
    step 0003/1160 | LR_MULT 1.75 | loss 8.089001 | avg3 8.825566 | dt 229ms | tok/sec 573,258 | mfu 12.2% | epoch 1    
    step 0004/1160 | LR_MULT 1.75 | loss 6.912129 | avg3 8.125810 | dt 229ms | tok/sec 571,482 | mfu 12.2% | epoch 1    
    step 0005/1160 | LR_MULT 1.75 | loss 6.605799 | avg3 7.202310 | dt 234ms | tok/sec 561,249 | mfu 12.0% | epoch 1    
    step 0006/1160 | LR_MULT 1.75 | loss 6.373807 | avg3 6.630579 | dt 229ms | tok/sec 572,894 | mfu 12.2% | epoch 1    
    step 0007/1160 | LR_MULT 1.75 | loss 6.171010 | avg3 6.383539 | dt 230ms | tok/sec 570,054 | mfu 12.1% | epoch 1    
    step 0008/1160 | LR_MULT 1.75 | loss 6.025048 | avg3 6.189955 | dt 231ms | tok/sec 568,068 | mfu 12.1% | epoch 1    
    step 0009/1160 | LR_MULT 1.75 | loss 5.906948 | avg3 6.034335 | dt 230ms | tok/sec 569,851 | mfu 12.1% | epoch 1    
    step 0010/1160 | LR_MULT 1.75 | loss 5.847493 | avg3 5.926497 | dt 231ms | tok/sec 567,019 | mfu 12.1% | epoch 1    
    step 0011/1160 | LR_MULT 1.75 | loss 5.779171 | avg3 5.844537 | dt 229ms | tok/sec 572,324 | mfu 12.2% | epoch 1    
    step 0012/1160 | LR_MULT 1.75 | loss 5.715653 | avg3 5.780773 | dt 230ms | tok/sec 569,213 | mfu 12.1% | epoch 1    
    step 0013/1160 | LR_MULT 1.75 | loss 5.708751 | avg3 5.734525 | dt 231ms | tok/sec 566,504 | mfu 12.1% | epoch 1    
    step 0014/1160 | LR_MULT 1.75 | loss 5.670958 | avg3 5.698454 | dt 230ms | tok/sec 570,431 | mfu 12.2% | epoch 1    
    step 0015/1160 | LR_MULT 1.75 | loss 5.628326 | avg3 5.669345 | dt 230ms | tok/sec 570,395 | mfu 12.1% | epoch 1    
    step 0016/1160 | LR_MULT 1.75 | loss 5.655345 | avg3 5.651543 | dt 230ms | tok/sec 568,983 | mfu 12.1% | epoch 1    
    step 0017/1160 | LR_MULT 1.75 | loss 5.627419 | avg3 5.637030 | dt 230ms | tok/sec 569,832 | mfu 12.1% | epoch 1    
    step 0018/1160 | LR_MULT 1.75 | loss 5.551779 | avg3 5.611514 | dt 232ms | tok/sec 565,360 | mfu 12.0% | epoch 1    
    step 0019/1160 | LR_MULT 1.75 | loss 5.536753 | avg3 5.571984 | dt 231ms | tok/sec 568,471 | mfu 12.1% | epoch 1    
    step 0020/1160 | LR_MULT 1.75 | loss 5.511705 | avg3 5.533412 | dt 229ms | tok/sec 571,714 | mfu 12.2% | epoch 1    
    cooldown scoring | steps 21-40 | base LR_MULT=1.75

    step 0021/40 | LR_MULT 1.6625 | loss 5.519913 | avg3 5.519913 | dt 226ms | tok/sec 581,015 | mfu 12.4% | epoch 1    
    step 0022/40 | LR_MULT 1.575 | loss 5.487268 | avg3 5.503591 | dt 229ms | tok/sec 572,237 | mfu 12.2% | epoch 1    
    step 0023/40 | LR_MULT 1.4875 | loss 5.443516 | avg3 5.483566 | dt 230ms | tok/sec 570,361 | mfu 12.1% | epoch 1    
    step 0024/40 | LR_MULT 1.4 | loss 5.405034 | avg3 5.445273 | dt 233ms | tok/sec 562,292 | mfu 12.0% | epoch 1    
    step 0025/40 | LR_MULT 1.3125 | loss 5.379075 | avg3 5.409208 | dt 229ms | tok/sec 573,293 | mfu 12.2% | epoch 1    
    step 0026/40 | LR_MULT 1.225 | loss 5.277433 | avg3 5.353847 | dt 230ms | tok/sec 570,035 | mfu 12.1% | epoch 1    
    step 0027/40 | LR_MULT 1.1375 | loss 5.301371 | avg3 5.319293 | dt 229ms | tok/sec 571,276 | mfu 12.2% | epoch 1    
    step 0028/40 | LR_MULT 1.05 | loss 5.311543 | avg3 5.296782 | dt 232ms | tok/sec 565,960 | mfu 12.1% | epoch 1    
    step 0029/40 | LR_MULT 0.9625 | loss 5.284509 | avg3 5.299141 | dt 230ms | tok/sec 568,648 | mfu 12.1% | epoch 1    
    step 0030/40 | LR_MULT 0.875 | loss 5.212032 | avg3 5.269361 | dt 228ms | tok/sec 574,031 | mfu 12.2% | epoch 1    
    step 0031/40 | LR_MULT 0.7875 | loss 5.203845 | avg3 5.233462 | dt 229ms | tok/sec 572,178 | mfu 12.2% | epoch 1    
    step 0032/40 | LR_MULT 0.7 | loss 5.171041 | avg3 5.195639 | dt 231ms | tok/sec 566,905 | mfu 12.1% | epoch 1    
    step 0033/40 | LR_MULT 0.6125 | loss 5.131169 | avg3 5.168685 | dt 230ms | tok/sec 569,456 | mfu 12.1% | epoch 1    
    step 0034/40 | LR_MULT 0.525 | loss 5.144698 | avg3 5.148969 | dt 231ms | tok/sec 567,294 | mfu 12.1% | epoch 1    
    step 0035/40 | LR_MULT 0.4375 | loss 5.091980 | avg3 5.122616 | dt 232ms | tok/sec 564,805 | mfu 12.0% | epoch 1    
    step 0036/40 | LR_MULT 0.35 | loss 5.075151 | avg3 5.103943 | dt 229ms | tok/sec 571,148 | mfu 12.2% | epoch 1    
    step 0037/40 | LR_MULT 0.2625 | loss 5.096958 | avg3 5.088030 | dt 231ms | tok/sec 568,570 | mfu 12.1% | epoch 1    
    step 0038/40 | LR_MULT 0.175 | loss 5.043329 | avg3 5.071813 | dt 230ms | tok/sec 570,468 | mfu 12.2% | epoch 1    
    step 0039/40 | LR_MULT 0.0875 | loss 5.052251 | avg3 5.064179 | dt 231ms | tok/sec 568,356 | mfu 12.1% | epoch 1    
    step 0040/40 | LR_MULT 0 | loss 5.039456 | avg3 5.045012 | dt 232ms | tok/sec 565,466 | mfu 12.0% | epoch 1    
    avg_loss=5.045012 | kept
  candidate 7/7 | parent_step=0 | LR_MULT=2

    step 0001/1160 | LR_MULT 2 | loss 9.011397 | avg3 9.011397 | dt 212ms | tok/sec 617,372 | mfu 13.2% | epoch 1    
    step 0002/1160 | LR_MULT 2 | loss 9.395802 | avg3 9.203599 | dt 227ms | tok/sec 576,707 | mfu 12.3% | epoch 1    
    step 0003/1160 | LR_MULT 2 | loss 7.913620 | avg3 8.773606 | dt 229ms | tok/sec 572,122 | mfu 12.2% | epoch 1    
    step 0004/1160 | LR_MULT 2 | loss 6.813760 | avg3 8.041061 | dt 232ms | tok/sec 564,057 | mfu 12.0% | epoch 1    
    step 0005/1160 | LR_MULT 2 | loss 6.592051 | avg3 7.106477 | dt 232ms | tok/sec 565,203 | mfu 12.0% | epoch 1    
    step 0006/1160 | LR_MULT 2 | loss 6.358789 | avg3 6.588200 | dt 228ms | tok/sec 574,997 | mfu 12.2% | epoch 1    
    step 0007/1160 | LR_MULT 2 | loss 6.176406 | avg3 6.375749 | dt 230ms | tok/sec 569,552 | mfu 12.1% | epoch 1    
    step 0008/1160 | LR_MULT 2 | loss 6.022938 | avg3 6.186045 | dt 231ms | tok/sec 567,449 | mfu 12.1% | epoch 1    
    step 0009/1160 | LR_MULT 2 | loss 5.909353 | avg3 6.036232 | dt 234ms | tok/sec 561,308 | mfu 12.0% | epoch 1    
    step 0010/1160 | LR_MULT 2 | loss 5.857767 | avg3 5.930019 | dt 231ms | tok/sec 566,305 | mfu 12.1% | epoch 1    
    step 0011/1160 | LR_MULT 2 | loss 5.791671 | avg3 5.852930 | dt 230ms | tok/sec 569,959 | mfu 12.1% | epoch 1    
    step 0012/1160 | LR_MULT 2 | loss 5.723709 | avg3 5.791049 | dt 231ms | tok/sec 568,352 | mfu 12.1% | epoch 1    
    step 0013/1160 | LR_MULT 2 | loss 5.719578 | avg3 5.744986 | dt 231ms | tok/sec 567,696 | mfu 12.1% | epoch 1    
    step 0014/1160 | LR_MULT 2 | loss 5.686220 | avg3 5.709836 | dt 230ms | tok/sec 568,811 | mfu 12.1% | epoch 1    
    step 0015/1160 | LR_MULT 2 | loss 5.646793 | avg3 5.684197 | dt 232ms | tok/sec 566,118 | mfu 12.1% | epoch 1    
    step 0016/1160 | LR_MULT 2 | loss 5.668335 | avg3 5.667116 | dt 230ms | tok/sec 569,712 | mfu 12.1% | epoch 1    
    step 0017/1160 | LR_MULT 2 | loss 5.637508 | avg3 5.650879 | dt 232ms | tok/sec 563,856 | mfu 12.0% | epoch 1    
    step 0018/1160 | LR_MULT 2 | loss 5.568896 | avg3 5.624913 | dt 229ms | tok/sec 571,437 | mfu 12.2% | epoch 1    
    step 0019/1160 | LR_MULT 2 | loss 5.554350 | avg3 5.586918 | dt 231ms | tok/sec 567,631 | mfu 12.1% | epoch 1    
    step 0020/1160 | LR_MULT 2 | loss 5.522556 | avg3 5.548601 | dt 230ms | tok/sec 569,384 | mfu 12.1% | epoch 1    
    cooldown scoring | steps 21-40 | base LR_MULT=2

    step 0021/40 | LR_MULT 1.9 | loss 5.525789 | avg3 5.525789 | dt 226ms | tok/sec 579,336 | mfu 12.3% | epoch 1    
    step 0022/40 | LR_MULT 1.8 | loss 5.490447 | avg3 5.508118 | dt 231ms | tok/sec 568,608 | mfu 12.1% | epoch 1    
    step 0023/40 | LR_MULT 1.7 | loss 5.449891 | avg3 5.488709 | dt 230ms | tok/sec 569,930 | mfu 12.1% | epoch 1    
    step 0024/40 | LR_MULT 1.6 | loss 5.412379 | avg3 5.450906 | dt 233ms | tok/sec 562,702 | mfu 12.0% | epoch 1    
    step 0025/40 | LR_MULT 1.5 | loss 5.384130 | avg3 5.415467 | dt 230ms | tok/sec 571,031 | mfu 12.2% | epoch 1    
    step 0026/40 | LR_MULT 1.4 | loss 5.278668 | avg3 5.358392 | dt 231ms | tok/sec 568,235 | mfu 12.1% | epoch 1    
    step 0027/40 | LR_MULT 1.3 | loss 5.300994 | avg3 5.321264 | dt 231ms | tok/sec 568,381 | mfu 12.1% | epoch 1    
    step 0028/40 | LR_MULT 1.2 | loss 5.310672 | avg3 5.296778 | dt 231ms | tok/sec 568,006 | mfu 12.1% | epoch 1    
    step 0029/40 | LR_MULT 1.1 | loss 5.280437 | avg3 5.297368 | dt 232ms | tok/sec 564,384 | mfu 12.0% | epoch 1    
    step 0030/40 | LR_MULT 1 | loss 5.207510 | avg3 5.266206 | dt 230ms | tok/sec 570,291 | mfu 12.1% | epoch 1    
    step 0031/40 | LR_MULT 0.9 | loss 5.199346 | avg3 5.229098 | dt 230ms | tok/sec 569,090 | mfu 12.1% | epoch 1    
    step 0032/40 | LR_MULT 0.8 | loss 5.163321 | avg3 5.190059 | dt 232ms | tok/sec 565,954 | mfu 12.1% | epoch 1    
    step 0033/40 | LR_MULT 0.7 | loss 5.123012 | avg3 5.161893 | dt 230ms | tok/sec 569,442 | mfu 12.1% | epoch 1    
    step 0034/40 | LR_MULT 0.6 | loss 5.134563 | avg3 5.140299 | dt 231ms | tok/sec 566,338 | mfu 12.1% | epoch 1    
    step 0035/40 | LR_MULT 0.5 | loss 5.080271 | avg3 5.112615 | dt 230ms | tok/sec 570,359 | mfu 12.1% | epoch 1    
    step 0036/40 | LR_MULT 0.4 | loss 5.063277 | avg3 5.092704 | dt 232ms | tok/sec 564,030 | mfu 12.0% | epoch 1    
    step 0037/40 | LR_MULT 0.3 | loss 5.084526 | avg3 5.076025 | dt 231ms | tok/sec 567,963 | mfu 12.1% | epoch 1    
    step 0038/40 | LR_MULT 0.2 | loss 5.031439 | avg3 5.059747 | dt 230ms | tok/sec 570,135 | mfu 12.1% | epoch 1    
    step 0039/40 | LR_MULT 0.1 | loss 5.038145 | avg3 5.051370 | dt 231ms | tok/sec 566,253 | mfu 12.1% | epoch 1    
    step 0040/40 | LR_MULT 0 | loss 5.024467 | avg3 5.031350 | dt 231ms | tok/sec 566,822 | mfu 12.1% | epoch 1    
    avg_loss=5.031350 | kept
  survivors:
    #1: avg_loss=5.031350, LR_MULT=2, path=round_01_cand_007_step_0020_lr_2.pt
---
Round 2/58: fixed steps 21-40, cooldown scoring steps 41-60
  candidate 1/3 | parent_step=20 | LR_MULT=1.6

    step 0021/1160 | LR_MULT 1.6 | loss 5.463225 | avg3 5.463225 | dt 270ms | tok/sec 486,115 | mfu 10.4% | epoch 1    
    step 0022/1160 | LR_MULT 1.6 | loss 5.434158 | avg3 5.448692 | dt 228ms | tok/sec 575,291 | mfu 12.3% | epoch 1    
    step 0023/1160 | LR_MULT 1.6 | loss 5.426694 | avg3 5.441359 | dt 231ms | tok/sec 567,042 | mfu 12.1% | epoch 1    
    step 0024/1160 | LR_MULT 1.6 | loss 5.349548 | avg3 5.403467 | dt 229ms | tok/sec 573,548 | mfu 12.2% | epoch 1    
    step 0025/1160 | LR_MULT 1.6 | loss 5.356978 | avg3 5.377740 | dt 232ms | tok/sec 566,097 | mfu 12.1% | epoch 1    
    step 0026/1160 | LR_MULT 1.6 | loss 5.350169 | avg3 5.352232 | dt 229ms | tok/sec 573,172 | mfu 12.2% | epoch 1    
    step 0027/1160 | LR_MULT 1.6 | loss 5.319352 | avg3 5.342167 | dt 230ms | tok/sec 570,923 | mfu 12.2% | epoch 1    
    step 0028/1160 | LR_MULT 1.6 | loss 5.269926 | avg3 5.313149 | dt 230ms | tok/sec 568,939 | mfu 12.1% | epoch 1    
    step 0029/1160 | LR_MULT 1.6 | loss 5.250947 | avg3 5.280075 | dt 233ms | tok/sec 561,967 | mfu 12.0% | epoch 1    
    step 0030/1160 | LR_MULT 1.6 | loss 5.224069 | avg3 5.248314 | dt 230ms | tok/sec 570,195 | mfu 12.1% | epoch 1    
    step 0031/1160 | LR_MULT 1.6 | loss 5.202604 | avg3 5.225873 | dt 231ms | tok/sec 568,388 | mfu 12.1% | epoch 1    
    step 0032/1160 | LR_MULT 1.6 | loss 5.159156 | avg3 5.195276 | dt 229ms | tok/sec 572,175 | mfu 12.2% | epoch 1    
    step 0033/1160 | LR_MULT 1.6 | loss 5.114009 | avg3 5.158590 | dt 231ms | tok/sec 567,699 | mfu 12.1% | epoch 1    
    step 0034/1160 | LR_MULT 1.6 | loss 5.142124 | avg3 5.138430 | dt 231ms | tok/sec 566,341 | mfu 12.1% | epoch 1    
    step 0035/1160 | LR_MULT 1.6 | loss 5.086084 | avg3 5.114073 | dt 229ms | tok/sec 571,751 | mfu 12.2% | epoch 1    
    step 0036/1160 | LR_MULT 1.6 | loss 5.066167 | avg3 5.098125 | dt 230ms | tok/sec 571,052 | mfu 12.2% | epoch 1    
    step 0037/1160 | LR_MULT 1.6 | loss 5.045900 | avg3 5.066051 | dt 229ms | tok/sec 571,869 | mfu 12.2% | epoch 1    
    step 0038/1160 | LR_MULT 1.6 | loss 5.057659 | avg3 5.056575 | dt 231ms | tok/sec 568,368 | mfu 12.1% | epoch 1    
    step 0039/1160 | LR_MULT 1.6 | loss 5.061751 | avg3 5.055103 | dt 229ms | tok/sec 571,256 | mfu 12.2% | epoch 1    
    step 0040/1160 | LR_MULT 1.6 | loss 4.972540 | avg3 5.030650 | dt 231ms | tok/sec 567,763 | mfu 12.1% | epoch 1    
    cooldown scoring | steps 41-60 | base LR_MULT=1.6

    step 0041/60 | LR_MULT 1.52 | loss 4.965742 | avg3 4.965742 | dt 225ms | tok/sec 583,118 | mfu 12.4% | epoch 1    
    step 0042/60 | LR_MULT 1.44 | loss 4.888344 | avg3 4.927043 | dt 230ms | tok/sec 570,273 | mfu 12.1% | epoch 1    
    step 0043/60 | LR_MULT 1.36 | loss 4.918018 | avg3 4.924035 | dt 229ms | tok/sec 572,830 | mfu 12.2% | epoch 1    
    step 0044/60 | LR_MULT 1.28 | loss 4.907058 | avg3 4.904473 | dt 230ms | tok/sec 568,805 | mfu 12.1% | epoch 1    
    step 0045/60 | LR_MULT 1.2 | loss 4.888221 | avg3 4.904432 | dt 230ms | tok/sec 568,686 | mfu 12.1% | epoch 1    
    step 0046/60 | LR_MULT 1.12 | loss 4.850776 | avg3 4.882018 | dt 229ms | tok/sec 572,122 | mfu 12.2% | epoch 1    
    step 0047/60 | LR_MULT 1.04 | loss 4.817537 | avg3 4.852178 | dt 229ms | tok/sec 572,717 | mfu 12.2% | epoch 1    
    step 0048/60 | LR_MULT 0.96 | loss 4.828908 | avg3 4.832407 | dt 230ms | tok/sec 569,433 | mfu 12.1% | epoch 1    
    step 0049/60 | LR_MULT 0.88 | loss 4.793613 | avg3 4.813353 | dt 231ms | tok/sec 568,512 | mfu 12.1% | epoch 1    
    step 0050/60 | LR_MULT 0.8 | loss 4.739248 | avg3 4.787257 | dt 229ms | tok/sec 571,830 | mfu 12.2% | epoch 1    
    step 0051/60 | LR_MULT 0.72 | loss 4.757981 | avg3 4.763614 | dt 231ms | tok/sec 567,396 | mfu 12.1% | epoch 1    
    step 0052/60 | LR_MULT 0.64 | loss 4.672571 | avg3 4.723267 | dt 229ms | tok/sec 571,344 | mfu 12.2% | epoch 1    
    step 0053/60 | LR_MULT 0.56 | loss 4.713415 | avg3 4.714656 | dt 232ms | tok/sec 564,910 | mfu 12.0% | epoch 1    
    step 0054/60 | LR_MULT 0.48 | loss 4.670288 | avg3 4.685425 | dt 230ms | tok/sec 569,620 | mfu 12.1% | epoch 1    
    step 0055/60 | LR_MULT 0.4 | loss 4.691187 | avg3 4.691630 | dt 230ms | tok/sec 569,088 | mfu 12.1% | epoch 1    
    step 0056/60 | LR_MULT 0.32 | loss 4.648914 | avg3 4.670130 | dt 230ms | tok/sec 568,735 | mfu 12.1% | epoch 1    
    step 0057/60 | LR_MULT 0.24 | loss 4.638387 | avg3 4.659496 | dt 230ms | tok/sec 570,303 | mfu 12.1% | epoch 1    
    step 0058/60 | LR_MULT 0.16 | loss 4.602570 | avg3 4.629957 | dt 231ms | tok/sec 567,128 | mfu 12.1% | epoch 1    
    step 0059/60 | LR_MULT 0.08 | loss 4.601683 | avg3 4.614213 | dt 231ms | tok/sec 566,902 | mfu 12.1% | epoch 1    
    step 0060/60 | LR_MULT 0 | loss 4.625011 | avg3 4.609755 | dt 229ms | tok/sec 571,333 | mfu 12.2% | epoch 1    
    avg_loss=4.609755 | kept
  candidate 2/3 | parent_step=20 | LR_MULT=2

    step 0021/1160 | LR_MULT 2 | loss 5.463225 | avg3 5.463225 | dt 227ms | tok/sec 577,310 | mfu 12.3% | epoch 1    
    step 0022/1160 | LR_MULT 2 | loss 5.441386 | avg3 5.452306 | dt 229ms | tok/sec 571,263 | mfu 12.2% | epoch 1    
    step 0023/1160 | LR_MULT 2 | loss 5.441399 | avg3 5.448670 | dt 231ms | tok/sec 567,997 | mfu 12.1% | epoch 1    
    step 0024/1160 | LR_MULT 2 | loss 5.368072 | avg3 5.416952 | dt 231ms | tok/sec 566,766 | mfu 12.1% | epoch 1    
    step 0025/1160 | LR_MULT 2 | loss 5.378251 | avg3 5.395907 | dt 231ms | tok/sec 567,920 | mfu 12.1% | epoch 1    
    step 0026/1160 | LR_MULT 2 | loss 5.370566 | avg3 5.372296 | dt 231ms | tok/sec 568,471 | mfu 12.1% | epoch 1    
    step 0027/1160 | LR_MULT 2 | loss 5.336995 | avg3 5.361937 | dt 230ms | tok/sec 570,620 | mfu 12.2% | epoch 1    
    step 0028/1160 | LR_MULT 2 | loss 5.287065 | avg3 5.331542 | dt 231ms | tok/sec 567,920 | mfu 12.1% | epoch 1    
    step 0029/1160 | LR_MULT 2 | loss 5.267066 | avg3 5.297042 | dt 231ms | tok/sec 566,293 | mfu 12.1% | epoch 1    
    step 0030/1160 | LR_MULT 2 | loss 5.237649 | avg3 5.263927 | dt 229ms | tok/sec 571,358 | mfu 12.2% | epoch 1    
    step 0031/1160 | LR_MULT 2 | loss 5.220735 | avg3 5.241817 | dt 230ms | tok/sec 570,289 | mfu 12.1% | epoch 1    
    step 0032/1160 | LR_MULT 2 | loss 5.169990 | avg3 5.209458 | dt 231ms | tok/sec 568,622 | mfu 12.1% | epoch 1    
    step 0033/1160 | LR_MULT 2 | loss 5.114892 | avg3 5.168539 | dt 233ms | tok/sec 562,961 | mfu 12.0% | epoch 1    
    step 0034/1160 | LR_MULT 2 | loss 5.143388 | avg3 5.142756 | dt 230ms | tok/sec 568,943 | mfu 12.1% | epoch 1    
    step 0035/1160 | LR_MULT 2 | loss 5.088683 | avg3 5.115654 | dt 230ms | tok/sec 569,091 | mfu 12.1% | epoch 1    
    step 0036/1160 | LR_MULT 2 | loss 5.076491 | avg3 5.102854 | dt 230ms | tok/sec 570,803 | mfu 12.2% | epoch 1    
    step 0037/1160 | LR_MULT 2 | loss 5.048310 | avg3 5.071161 | dt 230ms | tok/sec 569,028 | mfu 12.1% | epoch 1    
    step 0038/1160 | LR_MULT 2 | loss 5.060137 | avg3 5.061646 | dt 232ms | tok/sec 564,930 | mfu 12.0% | epoch 1    
    step 0039/1160 | LR_MULT 2 | loss 5.066891 | avg3 5.058446 | dt 230ms | tok/sec 570,916 | mfu 12.2% | epoch 1    
    step 0040/1160 | LR_MULT 2 | loss 4.970226 | avg3 5.032418 | dt 231ms | tok/sec 568,293 | mfu 12.1% | epoch 1    
    cooldown scoring | steps 41-60 | base LR_MULT=2

    step 0041/60 | LR_MULT 1.9 | loss 4.959745 | avg3 4.959745 | dt 224ms | tok/sec 583,978 | mfu 12.4% | epoch 1    
    step 0042/60 | LR_MULT 1.8 | loss 4.880754 | avg3 4.920249 | dt 231ms | tok/sec 567,443 | mfu 12.1% | epoch 1    
    step 0043/60 | LR_MULT 1.7 | loss 4.911061 | avg3 4.917187 | dt 228ms | tok/sec 575,170 | mfu 12.3% | epoch 1    
